"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1437008_x_at",-0.739950259069553,7.77208473555149,-4.49232977800683,0.00020055262264447,0.000343708595126255,0.272818057027515
"1425668_a_at",1.21239051316749,7.33708107890894,4.49124832809839,0.000201070927972034,0.00034427166682826,0.270260177858614
"1449265_at",1.34663542330903,8.34211305439765,4.49094327123313,0.000201217375582728,0.00034427166682826,0.269538648465773
"1436007_a_at",-0.840603715020716,6.8023524805558,-4.48911830824085,0.000202095721460605,0.000345485841027812,0.265222199027325
"1434856_at",-0.890919387249095,9.84595551445322,-4.48776964439588,0.000202747302481192,0.000346310655113829,0.262032311767519
"1424375_s_at",-0.826230685023592,10.5864744201098,-4.48638965339053,0.000203416204506648,0.000347163655691345,0.258768335529164
"1432905_at",-0.844381014663176,5.70464887657449,-4.48250309130802,0.000205312023655313,0.000350107430846028,0.249575817253385
"1430195_at",-1.01734937884318,6.11948655701112,-4.48124575477156,0.000205929131636795,0.000350867605317933,0.246601971039562
"1453731_a_at",0.675523463352135,8.54163602518779,4.47931484598366,0.00020688046455407,0.00035219550407875,0.242035008450759
"1435043_at",0.91095814263116,7.78930486555776,4.47577649970242,0.000208635238531549,0.000354887847601837,0.233666198558079
"1421998_at",1.15551552066686,5.90269673932899,4.47252038615126,0.000210263258284761,0.00035736029291883,0.225964973761562
"1455014_at",-0.73327825727779,6.08151382406308,-4.47095114436402,0.000211052414183902,0.00035840409970865,0.222253488307707
"1455323_at",-0.9526049049823,5.86166509082639,-4.46255950123469,0.000215323278793015,0.000365353831787983,0.202406274986308
"1450777_at",-0.899551596099471,7.97961119107746,-4.46017707393641,0.00021655154912144,0.000367070726585328,0.196771638779545
"1447522_s_at",-1.0142849927304,6.73092733997639,-4.45990240503362,0.00021669360763753,0.000367070726585328,0.196122026760526
"1434945_at",1.11372211787164,8.23915723625871,4.45754800720304,0.000217915147505175,0.00036883489428975,0.190553725683079
"1436549_a_at",-0.973758105094547,8.26762264358651,-4.45386302244635,0.000219840942810672,0.000371787160096,0.181838582823155
"1435357_at",-0.931946254753349,7.42531635762734,-4.45199731120467,0.000220822485075631,0.000373138984682254,0.177426137281598
"1437027_x_at",-0.791998917517024,9.61274613885726,-4.44885072625679,0.000222487873035559,0.000375643168983368,0.169984461972569
"1429433_at",-0.905473975426263,8.55915333774937,-4.4417757814461,0.000226278639781666,0.000381728710274178,0.153252519969383
"1442083_at",-0.762275140972074,6.82681605728377,-4.43802180793556,0.000228316298799301,0.000384849201597506,0.14437471736311
"1420497_a_at",-0.824999618838601,6.84609848279851,-4.43497759398093,0.000229982224296055,0.000387338483024935,0.137175530712343
"1422449_s_at",-0.745275632902566,7.57958849546604,-4.42954823313546,0.00023298376506982,0.000392071282549705,0.124336002481004
"1424921_at",1.2980259672146,7.65271246065056,4.42776417775547,0.000233978615481741,0.000393422171187689,0.120117078692135
"1426716_at",1.35957451165338,8.22060373249488,4.42555595081586,0.000235215908064342,0.000395178162195055,0.114895124867153
"1416897_at",0.891773492061773,8.68249865461483,4.42209920871114,0.00023716596159269,0.000398127778149041,0.106720827587617
"1420342_at",1.17840867268656,7.16469218843869,4.41810697265621,0.000239438311678987,0.00040161315505206,0.0972804001827017
"1419135_at",-1.30927572132382,9.89306174305206,-4.41486346455602,0.000241300576166859,0.000404405548273099,0.0896106299082877
"1418890_a_at",1.09662234458956,7.10525556496894,4.40537850084487,0.000246830232937207,0.000413334682792642,0.0671827609916109
"1436422_at",-0.744113591506926,5.63642009020997,-4.40124192080577,0.000249281490251369,0.000417098441204906,0.0574019068805169
"1431143_x_at",0.796489358110517,4.89948114684672,4.39762379157614,0.000251445547224388,0.000420375902624936,0.0488471193165507
"1438201_at",-0.939081135109507,3.81855524521855,-4.39360852563833,0.000253869217308698,0.00042408169416657,0.0393535597178793
"1429028_at",-0.78692600706287,9.83856696415051,-4.3919017768145,0.000254906522265594,0.000425467447106713,0.035318254574439
"1455500_at",1.31755981800368,9.73226650377332,4.38775367118156,0.00025744536749331,0.000429355140575162,0.0255109838424614
"1416313_at",-0.919885551467513,6.38084714410703,-4.38477771838572,0.00025928241477048,0.000432067034540231,0.018475176955544
"1424908_at",-0.911170408087585,6.00402192952055,-4.38244141084365,0.000260733822391519,0.000434132413217748,0.012951734087232
"1452646_at",0.834033739006711,7.00278375811141,4.38058254452149,0.000261894445471212,0.000435427056962165,0.00855711170244966
"1418747_at",0.852406530418119,9.53751334151766,4.38051520267297,0.000261936588953802,0.000435427056962165,0.00839790716430322
"1434416_a_at",-0.653033173128474,6.95011616930741,-4.37912642366722,0.000262807225147853,0.000436520030091486,0.00511467745189265
"1448678_at",-0.77860574147353,6.63953750982066,-4.3768057757367,0.000264268541076275,0.000438591549533397,-0.000371520995932073
"1423298_at",-0.853350165929587,9.76568023177482,-4.37319061539803,0.000266561271549951,0.000441996526351535,-0.00891786263025818
"1418209_a_at",-0.895406141572627,4.12097880089361,-4.37289158125835,0.000266751809848876,0.000441996526351535,-0.00962477739251
"1451564_at",1.26276992197717,7.54832141619508,4.36819103026224,0.00026976491908741,0.000446627772264362,-0.02073663556724
"1417185_at",1.91610947429096,9.04022618544063,4.36766511833795,0.000270104151393604,0.000446828192289258,-0.02197983867452
"1428529_at",-0.806070852987429,7.0621823312183,-4.36649621151547,0.000270859672006444,0.000447716390854881,-0.0247429987709529
"1460203_at",-0.8010074200006,7.38441904409379,-4.36593505746417,0.000271223125524637,0.000447955613769722,-0.0260694927024483
"1434301_at",-0.721213901460679,6.32617997441322,-4.36517101470665,0.000271718774480822,0.000448412610907917,-0.0278755791108125
"1422869_at",1.49010939600666,5.77395878186542,4.36283650775606,0.00027323884907987,0.000450558102186453,-0.0333939463674158
"1435397_at",-0.78467753016116,6.84862762797785,-4.36077982214728,0.000274585090470519,0.000452413729109913,-0.0382555052300804
"1456765_at",0.884356968072749,8.04008145340212,4.36024711236155,0.000274934868831163,0.000452625893381208,-0.0395147021980344
"1418392_a_at",1.83546370780764,8.21108897066585,4.35959267499818,0.000275365185534775,0.000452970200783309,-0.0410616260498662
"1437247_at",1.07552871798962,7.94327947856118,4.35636137103588,0.000277499808791899,0.000456115255542384,-0.0486994839207666
"1418330_at",-0.715789191513736,7.85307310471014,-4.35546540014181,0.000278094626995341,0.000456726380181602,-0.0508172600578005
"1450031_at",-0.866688121294832,7.86584104026864,-4.35498596174533,0.000278413442095878,0.000456883597285543,-0.0519504857156328
"1441022_at",-0.796828447285911,5.92210949327552,-4.35363098199095,0.000279316454446288,0.000457998477746995,-0.0551531613513969
"1426827_at",-0.90620523175703,7.57151852657857,-4.3500020651149,0.000281749401660304,0.000461618219680243,-0.0637304044973783
"1455324_at",-1.47955925198206,7.50494041958033,-4.34773852504538,0.000283277704238196,0.000463751189672123,-0.0690803276489991
"1428789_at",-0.724812172364746,8.68775473164338,-4.34640856365911,0.000284179544836718,0.000464855996665814,-0.0722236676919463
"1419276_at",-0.79197232669627,5.43729347741388,-4.34247717454201,0.000286862268589777,0.000468864959286284,-0.0815152123661846
"1428124_at",-0.660512949755469,5.95539611152161,-4.34197215729934,0.000287208720520946,0.000468864959286284,-0.0827087584252482
"1455831_at",-0.947737095653432,6.88437277101568,-4.34181422642455,0.00028731715034389,0.000468864959286284,-0.0830820074431244
"1428691_at",-0.813820999183477,7.67345488386752,-4.33046276438166,0.00029521911838617,0.000481376396858979,-0.109908230649228
"1415936_at",-1.01925477238519,7.74170025792424,-4.32513147867094,0.000299005151965494,0.000487161934149031,-0.122506297080434
"1455945_at",-0.687322190038648,4.65766587844196,-4.3231434997794,0.000300429346744707,0.000489093244938918,-0.127203804104562
"1454794_at",-0.627783596786611,6.9501788221966,-4.32274807792536,0.000300713437927517,0.00048916689505604,-0.12813815706189
"1436999_at",1.34698466126822,8.02061167551335,4.31960197463927,0.000302983372573103,0.000492468211928345,-0.135572031271964
"1428736_at",-1.2841039430646,9.00186157965964,-4.31330364359471,0.000307579390003462,0.000499542102083338,-0.150453500945464
"1420703_at",0.950963076164388,9.21296813338679,4.31243522808363,0.000308218546883556,0.000500183505560635,-0.152505281893692
"1428407_at",-0.941827491131647,8.78985071861517,-4.31014196807735,0.000309912799329651,0.00050253476882591,-0.157923408259704
"1435778_at",-0.87037633221096,8.12326798177067,-4.30747100694499,0.000311897863369689,0.000505353500143293,-0.164233728005928
"1425374_at",1.53518181788411,9.02120692022161,4.30529076423533,0.000313527664512889,0.000507592614167902,-0.169384552290283
"1434296_at",-0.75809900823468,6.56839526855833,-4.304239880494,0.0003143162785487,0.0005084674079524,-0.17186721976759
"1453365_at",-0.916661951659075,6.89487483619569,-4.30164881930046,0.000316269188051652,0.000511222807521534,-0.17798836150005
"1419922_s_at",1.05940903340976,6.45074141768906,4.29412326691704,0.000322010471546792,0.000520092622813745,-0.195765724942857
"1429473_at",-0.960237996517964,7.11262834526045,-4.29270202042787,0.000323106411394867,0.000521451481904404,-0.199122908789421
"1435608_at",-0.712266589708696,5.12371422753173,-4.29148837244273,0.000324045226528803,0.000522554821992904,-0.201989669869323
"1425609_at",0.984506751696632,5.9624426390154,4.29091393990075,0.000324490529923566,0.000522861215801308,-0.203346523648197
"1416766_at",-0.569229264437325,8.82826339806975,-4.28977512214336,0.000325375160866007,0.000523874472840866,-0.20603647034631
"1417689_a_at",0.751803329216948,9.13606670839123,4.28386799152209,0.000330002714219921,0.000530907744479496,-0.219988808679805
"1451860_a_at",1.44562979202038,9.23347844578259,4.28227367992242,0.000331262929803533,0.000532516860469101,-0.223754312628033
"1416359_at",0.64644559653647,8.65287099862142,4.26482916756757,0.000345370723215899,0.000554760189134243,-0.264950272758375
"1458459_a_at",0.724103875580388,6.38685016035688,4.25860930817659,0.000350545045861501,0.000562630293044165,-0.279636375294867
"1455434_a_at",-0.866447519767638,5.40046517101584,-4.25616240552828,0.000352601837888494,0.0005654883038337,-0.285413558548164
"1452774_at",-0.851473058590371,8.17771996273318,-4.25427078120711,0.000354200154956529,0.000567607134077443,-0.289879580572852
"1453003_at",-1.08455095990504,8.75029814791549,-4.25229890654298,0.000355873999280933,0.000569625124294466,-0.294534939468118
"1419296_at",-0.836154521789098,8.66946154156499,-4.25213239906856,0.000356015702684041,0.000569625124294466,-0.29492803748593
"1439953_at",-1.01209900351187,5.58193972543599,-4.25093243659253,0.000357038582049628,0.000570815781450146,-0.297760932362502
"1449254_at",4.32398150751975,6.85368564792678,4.24570038271383,0.000361533003432384,0.000577550383018349,-0.310112282986237
"1438398_at",-1.1853312848397,6.46451139167734,-4.24438525978734,0.000362671592727497,0.000578917709981226,-0.313216752881395
"1448414_at",-0.750380886531573,6.09459987106223,-4.2389922557067,0.00036737832540612,0.000585974151426584,-0.325946795162824
"1454880_s_at",-0.993907576451916,6.16090266928688,-4.23469131189384,0.000371175736416269,0.000591570356560714,-0.33609830404252
"1448175_at",0.769717193898769,7.36145407342428,4.22926702599273,0.000376021023021558,0.000598826636973678,-0.348900261740527
"1425562_s_at",-0.810896459037843,7.14287614896292,-4.22715448509693,0.000377925142874832,0.000601391369547518,-0.353885810457014
"1423364_a_at",-0.731927084500096,6.34039171383729,-4.22366436332884,0.000381092087827183,0.000605960089961236,-0.362122047499131
"1449037_at",0.888232495560011,6.67963638682866,4.22256267103288,0.00038209726811563,0.00060708704817751,-0.364721802283362
"1452246_at",0.675529171853695,9.30031216688936,4.2151822907728,0.000388899836215328,0.000617187317321909,-0.382136681583213
"1439477_at",-0.953792853646899,7.54656760354469,-4.21501325997238,0.00038905704426884,0.000617187317321909,-0.382535504662099
"1449164_at",1.2053754787187,8.9243493789532,4.20686193059724,0.000396714148917982,0.000628563865160305,-0.401766962793213
"1416332_at",-2.39715784233048,7.49675153445121,-4.20672682643608,0.0003968423230724,0.000628563865160305,-0.402085691842482
"1425087_at",-0.904070958134446,5.55658657428296,-4.20317648832557,0.000400225433307166,0.000633432525048745,-0.410461152861377
"1428332_at",-1.71304630600588,7.37558545812309,-4.20160266913843,0.000401734333356433,0.000635329663871796,-0.414173720511064
"1448061_at",1.48466976610648,6.69204133553174,4.19358490817455,0.000409510118202888,0.000646818226100109,-0.433085641388987
"1438676_at",1.7441681469166,7.00135574988509,4.193162983259,0.000409923451613098,0.000646818226100109,-0.434080782737674
"1418980_a_at",-0.847768397623124,8.83207279830913,-4.19313965488033,0.000409946317127901,0.000646818226100109,-0.434135804234559
"1426221_at",1.19464080430667,8.02182617626108,4.18940584501331,0.000413622525629286,0.000652116191292362,-0.442941935759078
"1456531_x_at",-0.662812366865861,8.89492834219041,-4.18652747911938,0.000416478965640662,0.000656114555101596,-0.449730103877928
"1455425_at",-0.632863336305812,3.61726462114399,-4.18466761572673,0.000418335139597294,0.000658532179781136,-0.45411610311792
"1432492_a_at",-0.657887050573118,7.28315742641466,-4.18140635021122,0.000421609919457163,0.000663177507717565,-0.461806572594068
"1442804_at",1.14869782614547,9.1446888991197,4.17905697507821,0.000423984895570522,0.00066640143217838,-0.467346397925385
"1426232_at",-0.731581023832713,6.0334872359181,-4.17737050884986,0.000425697978568136,0.0006685808743156,-0.471322931760317
"1460172_at",-0.717061323817702,7.10537106632529,-4.17562775900043,0.000427475501192853,0.000670858104553995,-0.475432042372153
"1416514_a_at",1.64160867996858,5.32058188942595,4.17408991474247,0.000429050189126267,0.000672813772841191,-0.479057905635917
"1418066_at",-0.984015812397148,5.82569714655745,-4.17269425448713,0.000430484303547684,0.000674546177249929,-0.48234844018361
"1438037_at",2.3311549313927,7.18737436456777,4.16994635560454,0.000433321929394248,0.000678473479663165,-0.488826873273736
"1434499_a_at",-1.21310022095447,4.43941501308299,-4.16823525713825,0.000435098335152286,0.000680734446441467,-0.492860774559327
"1418652_at",2.14189045322752,5.16395692514517,4.16148937367454,0.000442172861887457,0.000691274825301918,-0.508762809189931
"1418939_at",0.640170986128903,6.73499009876809,4.15997937377331,0.000443772100847327,0.000693245814290866,-0.51232202944066
"1448558_a_at",0.917039060915285,7.05054696114427,4.15961719707562,0.000444156540135078,0.000693317526064512,-0.513175699856022
"1428663_at",1.22557762037095,7.16659274023399,4.15719782366821,0.000446733178134646,0.000696808491104154,-0.518878135121009
"1424444_a_at",0.977471972243279,9.46717148033451,4.15303464029428,0.000451201979975222,0.000703243268637179,-0.528690049846356
"1434015_at",0.903428441953256,6.77649702738937,4.1484223511359,0.000456205011695428,0.000710500276769762,-0.539559443607657
"1457825_x_at",0.964692600922028,8.57762596719733,4.14767298548921,0.000457023078178451,0.000711233483365857,-0.541325311655563
"1425380_at",1.11133621074426,6.705352881858,4.14595231051885,0.00045890705106877,0.000713623113583023,-0.545379949056264
"1421596_s_at",2.58705335046683,7.42077188739175,4.13761557796316,0.000468145370066663,0.000727436811757608,-0.565022712424168
"1456542_s_at",-0.834290713747502,6.74664995158767,-4.13585463394813,0.000470120385874595,0.000729951895580872,-0.56917134579845
